SentenceID,Transcript,Gender,Native,AudioPath,Split
speaker53_m_nn_utt06,dheweke seneng maca buku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt06.wav,train
speaker53_m_nn_utt07,aku kangen karo kowe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt07.wav,train
speaker53_m_nn_utt10,kucingku turu ing kursi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt10.wav,train
speaker53_m_nn_utt11,kowe ojo lali tugasmu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt11.wav,train
speaker53_m_nn_utt12,dheweke tuku jajanan ing warung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt12.wav,train
speaker53_m_nn_utt13,aku pengin sinau luwih akeh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt13.wav,train
speaker53_m_nn_utt16,kowe kudu ati ati ing dalan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt16.wav,train
speaker53_m_nn_utt18,dheweke kerja nganti bengi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt18.wav,train
speaker53_m_nn_utt19,aku seneng krungu crita saka kowe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt19.wav,train
speaker53_m_nn_utt22,aku ora ngerti maksude,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt22.wav,train
speaker53_m_nn_utt23,dheweke lunga tanpa pamit,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt23.wav,train
speaker53_m_nn_utt24,aku lagi nggoleki bukuku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt24.wav,train
speaker53_m_nn_utt25,kowe iso bantu aku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt25.wav,train
speaker53_m_nn_utt26,adhiku dolanan ing njaba omah,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt26.wav,train
speaker53_m_nn_utt27,aku arep tuku sandhangan anyar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt27.wav,train
speaker53_m_nn_utt29,aku kesel nanging seneng,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt29.wav,train
speaker53_m_nn_utt30,matur nuwun wis mbantu aku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker53_m_nn_utt30.wav,train
speaker54_m_nn_utt01,aku nemoni wong tuwa mau ing pasar nanging dheweke ora kelingan aku wis gedhé,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt01.wav,train
speaker54_m_nn_utt02,dawet esuk kae rasane kok luwih seger tinimbang biasane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt02.wav,train
speaker54_m_nn_utt03,sepur sing dakkenteni mau kelakon telat nganti aku kelangan janji,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt03.wav,train
speaker54_m_nn_utt04,kucingku saben wengi nggawa cicak kaya oleh oleh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt04.wav,train
speaker54_m_nn_utt05,lembayung ing langit sore iki katon kaya digambar tangan bocah cilik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt05.wav,train
speaker54_m_nn_utt07,paklikku seneng ngoleksi radio lawas sing suarane isih bening,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt07.wav,train
speaker54_m_nn_utt08,dina iki angin gunung ndadekake rambute mbakyuku malay malay kabeh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt08.wav,train
speaker54_m_nn_utt09,bapak isih nyimpen sepeda ontel warisan simbah senajan rodane wis kropos,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt09.wav,train
speaker54_m_nn_utt10,ing perpustakaan cilik kuwi aku nemu buku sing sampule wis lusuh nanging ceritane nggumunke,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt10.wav,train
speaker54_m_nn_utt12,tuku jadah tempe ing pinggir dalan luwih enak tinimbang ing kafe gedhé,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt12.wav,train
speaker54_m_nn_utt14,wengi mau lintang lintang katon luwih padhang kaya arep ngetokake pratelan rahasia,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt14.wav,train
speaker54_m_nn_utt15,adikku wedi karo swara bledeg nanging seneng yen weruh udan deres saka jendhela,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt15.wav,train
speaker54_m_nn_utt16,mbok yem sing dodol wedang ronde kuwi mesthi eling jenengku padahal aku mung teka sak sasi pisan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt16.wav,train
speaker54_m_nn_utt17,layang lawas saka kanca adoh kuwi isih tak simpen ing laci lemari kayu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt17.wav,train
speaker54_m_nn_utt18,ing dalan sempit ngetan ana wit mangga sing wohé gedhé gedhé kaya permen raksasa,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt18.wav,train
speaker54_m_nn_utt19,wojo sandalku kesengsem ing lumpur sawah nganti kudu didadekake sandal kutha lan desa sekaligus,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt19.wav,train
speaker54_m_nn_utt20,pitik jago tetanggan tansah kumandang luwih dhisik tinimbang jam wekere omahku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt20.wav,train
speaker54_m_nn_utt23,ing panen kaping wingi pari pari katon miring amarga angin njedhul sakdadakan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt23.wav,train
speaker54_m_nn_utt24,kembang telang sing ditandur simbok saiki mekar nganti pager kebak warna biru,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt24.wav,train
speaker54_m_nn_utt25,anak anak kampung isih seneng lomba bal balan nganggo bola plastik regane lima ewu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt25.wav,train
speaker54_m_nn_utt26,es mengkene rasane beda kaya ana rasa gula jawa lan jeruk nipis campur dadi siji,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt26.wav,train
speaker54_m_nn_utt28,aku weruh awan putih mbentuk kaya prau gedhé sing mlaku pelan ing langit,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt28.wav,train
speaker54_m_nn_utt29,pakdeku seneng nonton wayang kulit nganti bisa crita ulang kabeh dalane lakon,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt29.wav,train
speaker54_m_nn_utt30,ing dalem lawas simbah ana lemari sing yen dibukak muni kreek kaya lagi nyritakake umuré,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker54_m_nn_utt30.wav,train
speaker55_m_nn_utt01,aku arep lunga dhisik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt01.wav,train
speaker55_m_nn_utt02,kowe mangan apa dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt02.wav,train
speaker55_m_nn_utt04,omahmu adoh saka kene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt04.wav,train
speaker55_m_nn_utt05,kowe kudu sinau luwih,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt05.wav,train
speaker55_m_nn_utt08,aku pengin turu rumiyin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt08.wav,train
speaker55_m_nn_utt09,sepur mau wis mangkat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt09.wav,train
speaker55_m_nn_utt10,kowe kudu luwih sabar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt10.wav,train
speaker55_m_nn_utt11,kucingku ilang wingi sore,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt11.wav,train
speaker55_m_nn_utt12,aku tuku sayur nang pasar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt12.wav,train
speaker55_m_nn_utt13,ayo mangan bareng wae,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt13.wav,train
speaker55_m_nn_utt15,kowe ngerti dalane ora,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt15.wav,train
speaker55_m_nn_utt17,wingi aku menyang omahmu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt17.wav,train
speaker55_m_nn_utt19,kowe apik tenan dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt19.wav,train
speaker55_m_nn_utt20,sepeda iki rusak kabeh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt20.wav,train
speaker55_m_nn_utt22,aku kudu lunga saiki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt22.wav,train
speaker55_m_nn_utt23,segane wis entek,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt23.wav,train
speaker55_m_nn_utt25,kowe oleh mlebu kene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt25.wav,train
speaker55_m_nn_utt26,aja lali mangan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt26.wav,train
speaker55_m_nn_utt27,sepur teka sebentar maneh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt27.wav,train
speaker55_m_nn_utt28,ayo ndandani meja kuwi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt28.wav,train
speaker55_m_nn_utt30,piye kabare nduk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker55_m_nn_utt30.wav,train
speaker56_m_nn_utt01,aku inggih sae matur nuwun,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt01.wav,train
speaker56_m_nn_utt02,kowe kados pundi kabarmu dina iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt02.wav,train
speaker56_m_nn_utt04,nyuwun sewu aku durung saged mangsuli dhisik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt04.wav,train
speaker56_m_nn_utt05,yen kowe kersa ayo bebarengan ndeleng materine rumiyin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt05.wav,train
speaker56_m_nn_utt07,kowe saged ngendika malih kanthi alon alon,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt07.wav,train
speaker56_m_nn_utt08,mugi mugi usaha kowe kasil kanthi sae,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt08.wav,train
speaker56_m_nn_utt09,aku lagi nyuwun cathetan saka kanca,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt09.wav,train
speaker56_m_nn_utt10,aku arep nggawe rangkuman saka piwulang iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt10.wav,train
speaker56_m_nn_utt11,aku nyoba mangerteni piwulange,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt11.wav,train
speaker56_m_nn_utt12,aku arep ngirim layang elektronik sawise rampung nyunting,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt12.wav,train
speaker56_m_nn_utt13,aku lagi mriksa menawa ana kalepatan tulisan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt13.wav,train
speaker56_m_nn_utt14,mugi dinae kowe lancar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt14.wav,train
speaker56_m_nn_utt16,nyuwun pirsa punika sampun leres durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt16.wav,train
speaker56_m_nn_utt17,aku remen sinau bab iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt17.wav,train
speaker56_m_nn_utt18,nyuwun pangapunten aku durung mangertos,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt18.wav,train
speaker56_m_nn_utt19,aku lagi nyiapake laporan cilik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt19.wav,train
speaker56_m_nn_utt20,mugi rembugan iki migunani,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt20.wav,train
speaker56_m_nn_utt21,aku ngenteni piwulang sabanjure,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt21.wav,train
speaker56_m_nn_utt22,aku arep ngirim berkas iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt22.wav,train
speaker56_m_nn_utt23,kowe kersa lungguh mrene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt23.wav,train
speaker56_m_nn_utt24,aku nembe rampung sinau,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt24.wav,train
speaker56_m_nn_utt25,kowe kados pundi kabarmu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt25.wav,train
speaker56_m_nn_utt26,aku arep wangsul rumiyin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt26.wav,train
speaker56_m_nn_utt29,aku badhe ngatur jadwal maneh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt29.wav,train
speaker56_m_nn_utt30,aku nyuwun tulung sethithik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker56_m_nn_utt30.wav,train
speaker57_m_nn_utt01,aku arep mangan sek,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt01.wav,train
speaker57_m_nn_utt02,kowe wis tangi durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt02.wav,train
speaker57_m_nn_utt04,opo kowe wis siyap,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt04.wav,train
speaker57_m_nn_utt07,mangan pisan ben ora laper,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt07.wav,train
speaker57_m_nn_utt08,kowe arep menyang endi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt08.wav,train
speaker57_m_nn_utt09,aku bali dhisik yo,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt09.wav,train
speaker57_m_nn_utt10,wingi aku lali nggawa dompet,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt10.wav,train
speaker57_m_nn_utt11,opo kowe krungu swarane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt11.wav,train
speaker57_m_nn_utt12,dina iki panas banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt12.wav,train
speaker57_m_nn_utt16,aku mung arep takon sethitik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt16.wav,train
speaker57_m_nn_utt18,opo kowe lagi sibuk saiki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt18.wav,train
speaker57_m_nn_utt19,tak bantu yen perlu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt19.wav,train
speaker57_m_nn_utt21,opo kowe wis rampung kerja,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt21.wav,train
speaker57_m_nn_utt22,ayo tuku jajanan nang pasar,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt22.wav,train
speaker57_m_nn_utt23,aku kesel pengin turu,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt23.wav,train
speaker57_m_nn_utt25,dina iki akeh kerjaan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt25.wav,train
speaker57_m_nn_utt26,opo kowe ngerti dalane,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt26.wav,train
speaker57_m_nn_utt28,opo ana sing kurang jelas,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt28.wav,train
speaker57_m_nn_utt29,wis ayo mulih wae,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt29.wav,train
speaker57_m_nn_utt30,aku nyoba sing paling gampang dhisik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker57_m_nn_utt30.wav,train
speaker58_m_n_utt01,uwis wayahe mulih sekolah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt01.wav,train
speaker58_m_n_utt06,orak iso mangan karo turu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt06.wav,train
speaker58_m_n_utt07,ayo sinau ben dadi wong pinter,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt07.wav,train
speaker58_m_n_utt11,matur nuwun wis isa mbantuni aku,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt11.wav,train
speaker58_m_n_utt12,orak ngerti aku maksude opo,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt12.wav,train
speaker58_m_n_utt13,ojo lali nek ono tugas dikerjake,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt13.wav,train
speaker58_m_n_utt14,karepmu piye nek wis ngene iki,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt14.wav,train
speaker58_m_n_utt15,orak usah kuatir kabeh wis ono dalane,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt15.wav,train
speaker58_m_n_utt16,tulung nek bengi bengi ojo kakehan ngomong,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt16.wav,train
speaker58_m_n_utt19,sepurane yen aku akeh salah,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt19.wav,train
speaker58_m_n_utt20,mangga mlebu dhisik,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt20.wav,train
speaker58_m_n_utt25,sing sabar nek entuk cilaka,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt25.wav,train
speaker58_m_n_utt26,sesuk tekane ojo telat maneh,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt26.wav,train
speaker58_m_n_utt28,aku krungu wingi ono sing mantu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt28.wav,train
speaker58_m_n_utt30,masalah sepele ora usah diributke,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker58_m_n_utt30.wav,train
speaker59_m_n_utt01,piye kabarmu dina iki aku kangen,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt01.wav,train
speaker59_m_n_utt04,ibuku lagi nggodhok wedang jahe neng pawon amarga adhem,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt04.wav,train
speaker59_m_n_utt05,adikku nesu amarga mobil mobilane rusak,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt05.wav,train
speaker59_m_n_utt13,aku lagi sinau maca buku sejarah sing tipise kandel banget,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt13.wav,train
speaker59_m_n_utt15,cah kuwi lagi main bal balan karo kancane ning lapangan,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt15.wav,train
speaker59_m_n_utt22,kucingku turu neng kursi empuk cedhak jendhela,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt22.wav,train
speaker59_m_n_utt24,aku seneng banget yen sore ngombe teh anget bareng ibu,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt24.wav,train
speaker59_m_n_utt26,kula badhe tumbas sayur wonten pasar,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt26.wav,train
speaker59_m_n_utt27,kula nembe sinau basa jawi wonten kamar,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt27.wav,train
speaker59_m_n_utt28,panjenengan saget ngunjuk teh utawi wedang jahe,male,True,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker59_m_n_utt28.wav,train
speaker60_m_nn_utt02,aku arep tuku nasi uduk ning warung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt02.wav,train
speaker60_m_nn_utt03,kowe wis siap berangkat durung iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt03.wav,train
speaker60_m_nn_utt04,tulung gawakke tas sekolahku ya iku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt04.wav,train
speaker60_m_nn_utt05,aku lagi ngerjake tugas rumah kene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt05.wav,train
speaker60_m_nn_utt07,bapak arep kondur saka kantor jam nem,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt07.wav,train
speaker60_m_nn_utt08,ibu lagi nggawe kue ning pawon mburi,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt08.wav,train
speaker60_m_nn_utt09,aku kepengin ngombe jus jeruk dingin,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt09.wav,train
speaker60_m_nn_utt10,kowe arep menyang gereja minggu sesuk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt10.wav,train
speaker60_m_nn_utt11,aku seneng banget mangan gado gado,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt11.wav,train
speaker60_m_nn_utt12,sesuk aku libur kuliah sehari penuh,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt12.wav,train
speaker60_m_nn_utt13,ayo dolan bal balan ning lapangan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt13.wav,train
speaker60_m_nn_utt14,kowe lagi ngrungokke musik apa saiki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt14.wav,train
speaker60_m_nn_utt15,aku arep lunga menyang toko buku,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt15.wav,train
speaker60_m_nn_utt16,tulung anterni aku menyang stasiun ya,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt16.wav,train
speaker60_m_nn_utt17,aku wis rampung nggarap semua tugas,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt17.wav,train
speaker60_m_nn_utt18,kowe tau mangan rendang padang durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt18.wav,train
speaker60_m_nn_utt19,aku lagi ngenteni ojek online ning pinggir,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt19.wav,train
speaker60_m_nn_utt20,aja main hp terus kowe kudu istirahat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt20.wav,train
speaker60_m_nn_utt21,aku kepengin dolan menyang gunung besok,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt21.wav,train
speaker60_m_nn_utt22,panas banget cuacane dina iki tenan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt22.wav,train
speaker60_m_nn_utt23,kowe wis minum obat sakit kepala durung,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt23.wav,train
speaker60_m_nn_utt24,aku arep ngresiki jendela kamar iki,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt24.wav,train
speaker60_m_nn_utt25,tulung mateke kipas angin yen wis adem,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt25.wav,train
speaker60_m_nn_utt26,aku lagi capek banget pengin istirahat,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt26.wav,train
speaker60_m_nn_utt27,kowe iso nggawakke bekal makan ora,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt27.wav,train
speaker60_m_nn_utt28,aku kepengin sinau main piano klasik,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt28.wav,train
speaker60_m_nn_utt29,ayo makan malam bareng keluarga kene,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt29.wav,train
speaker60_m_nn_utt30,selamat malam mugi saged turu nyenyak,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker60_m_nn_utt30.wav,train
speaker61_m_nn_utt01,koe siji sijine aku tresno karo koe,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt01.wav,train
speaker61_m_nn_utt02,adhiku seneng dolanan bal balan ing lapangan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt02.wav,train
speaker61_m_nn_utt03,saben dina kula tangi jam lima esuk,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt03.wav,train
speaker61_m_nn_utt06,dina iki hawane panas banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt06.wav,train
speaker61_m_nn_utt07,kula nyuwun ngapura menawi kula wonten kalepatan,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt07.wav,train
speaker61_m_nn_utt08,buku crita iki isine lucu banget,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt08.wav,train
speaker61_m_nn_utt09,sore iki kula arep sinau kelompok bareng kanca kanca,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt09.wav,train
speaker61_m_nn_utt10,sapi sapi padha ngombe banyu ing kali,male,False,D:\sppech\tubes_2_asr_javanese\data\audio_input\speaker61_m_nn_utt10.wav,train
